S_vapor_curve_liquid,P_vapor_curve_liquid,S_vapor_curve_gas,P_vapor_curve_gas
0.00141297,7.62939e-15,0.009708610000000001,4.76011e-19
0.00144442,2.38037e-13,0.00934,6.63192e-18
0.00147473,8.05664e-13,0.00900198,7.36548e-17
0.00150402,1.30243e-05,0.008690620000000001,6.70519e-16
0.00153237,5.23529e-12,0.008402729999999999,5.12097e-15
0.0015598699999999999,1.17874e-11,0.00813565,3.34569e-14
0.00158658,2.50046e-11,0.00788722,1.9009e-13
0.00161258,5.10559e-11,0.0076556,9.52476e-13
0.0016379200000000002,1.01875e-10,0.00743927,4.25974e-12
0.0016626500000000001,2.01822e-10,0.00723695,1.71806e-11
0.0018065,2.29028e-10,0.00717882,2.56201e-11
0.0018288199999999999,8.62396e-11,0.00700235,8.6258e-11
0.00185073,2.68475e-10,0.00683679,2.68478e-10
0.0018722699999999999,7.77292e-10,0.006681390000000001,7.77266e-10
0.00189346,2.10459e-09,0.0065355100000000005,2.10458e-09
0.0019143399999999998,5.35597e-09,0.0063985299999999995,5.35597e-09
0.0019349200000000001,1.28686e-08,0.00626992,1.28687e-08
0.00195522,2.93105e-08,0.00614917,2.93105e-08
0.00197527,6.35238e-08,0.0060358,6.35237e-08
0.0019950799999999998,1.31453e-07,0.00592936,1.31453e-07
0.00201468,2.60565e-07,0.00582942,2.60565e-07
0.00203407,4.96204e-07,0.0057355900000000005,4.96204e-07
0.00205327,9.1033e-07,0.00564748,9.1033e-07
0.0020723,1.61304e-06,0.00556472,1.61304e-06
0.0020911700000000003,2.76718e-06,0.00548698,2.76718e-06
0.00210988,4.60618e-06,0.00541391,4.60617e-06
0.00212846,7.45506e-06,0.00534522,7.45505e-06
0.0021469099999999997,1.17545e-05,0.00528062,1.17545e-05
0.0021652399999999997,1.80873e-05,0.00521982,1.80872e-05
0.00218346,2.7207e-05,0.00516257,2.72068e-05
0.0022015700000000003,4.00673e-05,0.00510863,4.00669e-05
0.00223752,8.20055e-05,0.00500982,8.20036e-05
0.0022461,0.0001,0.0049886,9.9997e-05
0.00227313,0.000156653,0.004921770000000001,0.000156646
0.0023084499999999997,0.000281738,0.004843109999999999,0.000281715
0.00234351,0.0004806,0.00477263,0.000480533
0.00237833,0.00078254,0.00470934,0.000782356
0.00241294,0.00122284,0.00465235,0.00122238
0.00244734,0.00184245,0.00460092,0.00184136
0.00248153,0.00268735,0.00455443,0.00268494
0.00251552,0.00380769,0.00451231,0.00380266
0.00254929,0.00525675,0.00447409,0.00524673
0.00258283,0.00708973,0.00443936,0.0070707
0.00261613,0.00932805,0.00440777,0.00932805
0.00264916,0.0120709,0.004378979999999999,0.0120709
0.00268192,0.0153486,0.00435273,0.0153486
0.00271437,0.0192073,0.004328729999999999,0.0192073
0.0027465,0.0236887,0.0043067700000000006,0.0236887
0.00277829,0.0288299,0.004286600000000001,0.0288299
0.00280971,0.0346638,0.00426805,0.0346638
0.0028407600000000003,0.0412184,0.00425091,0.0412184
0.00287141,0.048518,0.004235020000000001,0.0485178
0.00290167,0.056583,0.00422022,0.0565825
0.00293151,0.0654305,0.00420639,0.0654296
0.00296094,0.0750751,0.00419338,0.0750733
0.00298996,0.0855291,0.0041811,0.0855255
0.00301858,0.0968031,0.00416944,0.0967963
0.0030468,0.108894,0.00415831,0.108894
0.0030746199999999997,0.121825,0.00414763,0.121825
0.00310208,0.135596,0.00413732,0.135596
0.0031291799999999996,0.150212,0.00412733,0.150212
0.00315595,0.165678,0.00411757,0.165678
0.00318242,0.181996,0.0041080100000000005,0.181996
0.0032086,0.199172,0.004098569999999999,0.199172
0.00323454,0.217208,0.00408921,0.217208
0.00326027,0.236108,0.00407987,0.236108
0.00328583,0.255876,0.0040704899999999995,0.255875
0.0033112600000000003,0.276514,0.00406103,0.276513
0.00333663,0.298024,0.00405142,0.298024
0.00336198,0.320412,0.0040416,0.320412
0.0033874,0.343681,0.0040314899999999996,0.343681
0.0034129499999999997,0.367835,0.00402101,0.367835
0.0034387600000000003,0.392877,0.00401006,0.392877
0.00346494,0.418811,0.0039985,0.418811
0.0034916500000000002,0.445643,0.00398619,0.445643
0.00351913,0.473376,0.00397289,0.473376
0.00354769,0.502015,0.00395829,0.502015
0.0035778000000000003,0.531566,0.00394193,0.531566
0.00361027,0.562034,0.003923,0.562034
0.00364667,0.593423,0.00389993,0.593423
0.00369103,0.625741,0.0038686999999999997,0.625741
0.00378634,0.658993,0.00378634,0.658993
