name
California - Los Angeles County
New York - Kings County
Texas - Harris County
Florida - Miami-Dade County
Illinois - Cook County
Arizona - Maricopa County
Nevada - Clark County
Georgia - Fulton County
Pennsylvania - Philadelphia County
Ohio - Cuyahoga County
