S_vapor_curve_liquid,P_vapor_curve_liquid,S_vapor_curve_gas,P_vapor_curve_gas
0.00110866,9.91821e-15,0.0127978,1.06602e-29
0.0011701600000000002,6.40869e-14,0.0118371,5.19625e-27
0.00122759,1.37329e-14,0.0110283,9.67088e-25
0.0012815699999999999,1.67847e-14,0.0106992,5.50076e-20
0.00133261,4.7433e-06,0.0100863,3.2238e-18
0.00138109,5.76782e-13,0.009546200000000001,1.15032e-16
0.0014273699999999999,3.58582e-12,0.00906557,2.72524e-15
0.00147172,1.38367e-11,0.00863449,4.58004e-14
0.00151439,4.51828e-11,0.008245450000000001,5.74737e-13
0.00155559,1.35121e-10,0.00789279,5.60608e-12
0.00171805,2.19116e-12,0.00782622,8.60281e-12
0.0017406400000000001,2.81921e-11,0.007641770000000001,2.82042e-11
0.0017629100000000001,8.63708e-11,0.00746733,8.63908e-11
0.0017848699999999998,2.48395e-10,0.00730231,2.48378e-10
0.0018065499999999999,6.73079e-10,0.0071461599999999995,6.73059e-10
0.00182796,1.72548e-09,0.00699843,1.72551e-09
0.0018491400000000002,4.19939e-09,0.006858680000000001,4.19941e-09
0.0018701,9.7325e-09,0.0067265,9.73249e-09
0.0018908599999999998,2.15418e-08,0.00660154,2.15418e-08
0.00191143,4.56595e-08,0.006483439999999999,4.56595e-08
0.0019318299999999998,9.2911e-08,0.00637186,9.2911e-08
0.00195208,1.81936e-07,0.00626648,1.81936e-07
0.0019722,3.43607e-07,0.00616697,3.43607e-07
0.00199219,6.27215e-07,0.00607305,6.27215e-07
0.00201206,6.84025e-06,0.00598441,1.10881e-06
0.00203184,1.90202e-06,0.00590075,1.90202e-06
0.00205153,1.95799e-05,0.00582181,3.17157e-06
0.00207115,5.14973e-06,0.0057473,5.14971e-06
0.0020907,8.15544e-06,0.00567698,8.15538e-06
0.0021102,1.26162e-05,0.0056105799999999996,1.26161e-05
0.0021296500000000003,1.90924e-05,0.00554788,1.9092e-05
0.00216844,4.11517e-05,0.00543266,4.11501e-05
0.0022071599999999997,8.24759e-05,0.00532966,8.24697e-05
0.0022165,0.0001,0.00530737,9.999e-05
0.0022458499999999998,0.00015504,0.005237390000000001,0.000155018
0.00228457,0.000275432,0.00515457,0.000275363
0.00232335,0.000465467,0.00508008,0.000465267
0.00236224,0.00075255,0.0050129300000000005,0.00075202
0.00240126,0.00116976,0.00495228,0.00116845
0.00244043,0.00175561,0.0048974,0.00175258
0.00247975,0.00255358,0.00484766,0.00254699
0.00251922,0.0036114,0.00480251,0.0035978
0.00255883,0.00495351,0.00476149,0.00495351
0.0025985599999999998,0.00666358,0.00472416,0.00666358
0.00263838,0.00877703,0.0046901700000000004,0.00877703
0.00267825,0.011341,0.00465919,0.011341
0.00271813,0.0143998,0.00463092,0.0143998
0.00275795,0.0179933,0.00460509,0.0179933
0.00279767,0.0221573,0.00458143,0.0221572
0.0028372199999999997,0.0269222,0.004559720000000001,0.0269221
0.0028765300000000004,0.0323138,0.00453974,0.0323136
0.0029155599999999998,0.0383531,0.00452129,0.0383526
0.00295424,0.0450569,0.00450418,0.0450557
0.0029925100000000003,0.052438,0.00448825,0.0524358
0.0030303400000000003,0.0605064,0.00447335,0.060502
0.0030676799999999997,0.0692694,0.00445935,0.0692611
0.0031045,0.078717,0.00444612,0.078717
0.00314078,0.0888721,0.0044335500000000005,0.0888721
0.0031765,0.099727,0.00442155,0.099727
0.00321165,0.111281,0.00441003,0.111281
0.00324625,0.123533,0.00439891,0.123533
0.0032803000000000003,0.136481,0.00438812,0.136481
0.0033138200000000003,0.150122,0.00437758,0.150122
0.00334683,0.164453,0.00436723,0.164453
0.00337937,0.179472,0.004357010000000001,0.179471
0.0034114899999999997,0.195174,0.004346859999999999,0.195174
0.00344322,0.211558,0.0043367200000000005,0.211557
0.00347462,0.228617,0.00432652,0.228617
0.00350576,0.246353,0.0043162,0.246353
0.0035367,0.26476,0.0043057,0.26476
0.00356755,0.283836,0.00429492,0.283836
0.00359838,0.303579,0.00428379,0.303579
0.00362935,0.323987,0.0042721999999999994,0.323987
0.00366059,0.345058,0.004260020000000001,0.345057
0.0036923000000000004,0.366788,0.0042471,0.366788
0.00372478,0.389178,0.004233229999999999,0.389178
0.00375841,0.412225,0.00421812,0.412225
0.00379381,0.435928,0.00420135,0.435928
0.00383212,0.460285,0.0041823,0.460285
0.00387583,0.485294,0.00415988,0.485294
0.00393486,0.51098,0.00413203,0.51098
0.00402756,0.540777,0.00402756,0.540777
