S_vapor_curve_liquid,P_vapor_curve_liquid,S_vapor_curve_gas,P_vapor_curve_gas
0.00225108,2.13385e-15,0.016218299999999998,2.70244e-17
0.00233468,1.41859e-15,0.0155815,2.96327e-16
0.00241463,7.20024e-15,0.0149955,2.64052e-15
0.00249121,2.11358e-14,0.0144508,1.96629e-14
0.00256473,1.25206e-13,0.013939700000000001,1.25185e-13
0.0026354,6.88612e-13,0.0134565,6.94316e-13
0.00270347,3.40965e-12,0.0129974,3.40729e-12
0.00276911,1.49986e-11,0.0125609,1.49867e-11
0.0028325100000000003,5.97103e-11,0.012146700000000002,5.97156e-11
0.00289382,2.1746e-10,0.011755700000000001,2.17466e-10
0.0029532,7.29102e-10,0.011389100000000001,7.29095e-10
0.0030107600000000003,2.26412e-09,0.0110475,2.26412e-09
0.00349004,2.24027e-10,0.01095,3.13606e-09
0.00351242,4.90607e-09,0.0108214,4.90607e-09
0.00353454,7.57548e-09,0.0106974,7.57548e-09
0.0035564200000000002,1.15499e-08,0.0105781,1.15499e-08
0.00357806,1.7394e-08,0.0104632,1.7394e-08
0.00359947,2.58837e-08,0.0103526,2.58837e-08
0.00362065,3.80719e-08,0.0102463,3.80719e-08
0.00364161,5.53708e-08,0.0101442,5.53708e-08
0.00366236,7.96518e-08,0.010046,7.96518e-08
0.0036829000000000002,1.13367e-07,0.00995176,1.13367e-07
0.0037032399999999996,1.59695e-07,0.00986125,1.59695e-07
0.00372339,2.2271e-07,0.009774360000000001,2.2271e-07
0.00374334,3.07585e-07,0.00969097,3.07585e-07
0.00376311,4.20821e-07,0.00961094,4.20821e-07
0.00378271,5.70511e-07,0.00953414,5.70511e-07
0.00380212,7.66639e-07,0.00946045,7.66639e-07
0.0038213699999999997,1.02141e-06,0.009389729999999999,1.02141e-06
0.00384045,1.34964e-06,0.009321870000000001,1.34964e-06
0.00385938,1.76914e-06,0.00925674,1.76914e-06
0.00387814,2.30118e-06,0.00919422,2.30118e-06
0.0038967600000000004,2.97096e-06,0.00913419,2.97096e-06
0.00393356,4.84753e-06,0.00902119,4.84753e-06
0.0039698,7.70023e-06,0.008916879999999999,7.70023e-06
0.00400552,1.1931e-05,0.008820469999999999,1.1931e-05
0.00404075,1.80641e-05,0.00873123,1.80641e-05
0.00407552,2.67705e-05,0.00864849,2.67705e-05
0.00410985,3.88938e-05,0.00857164,3.88938e-05
0.00414378,5.54783e-05,0.00850013,5.54783e-05
0.00417734,7.77989e-05,0.00843345,7.77989e-05
0.0042022399999999994,0.0001,0.008386709999999999,0.0001
0.00421054,0.000107393,0.008371149999999999,0.000107393
0.00424342,0.000146093,0.00831281,0.000146093
0.0042759899999999995,0.000196062,0.00825806,0.000196062
0.0043083,0.000259835,0.00820657,0.000259835
0.004340350000000001,0.000340352,0.00815802,0.000340352
0.004372180000000001,0.000441007,0.00811213,0.000441007
0.00440382,0.000565704,0.00806867,0.000565689
0.00443528,0.000718865,0.00802738,0.000718834
0.0044666,0.000905475,0.00798808,0.000905475
0.004497800000000001,0.0011313,0.00795056,0.0011313
0.0045289,0.00140296,0.00791464,0.00140272
0.004559939999999999,0.00172737,0.00788018,0.00172692
0.00459096,0.00211279,0.00784701,0.00211195
0.00462196,0.00256835,0.007814989999999999,0.00256681
0.00465301,0.00310431,0.007784,0.00310153
0.00468411,0.00373221,0.00775392,0.00372728
0.004715319999999999,0.00446511,0.00772462,0.00445649
0.0047466800000000005,0.00530295,0.00769599,0.00530295
0.00477823,0.00628202,0.00766793,0.00628202
0.004810020000000001,0.00741075,0.00764032,0.00741075
0.0048421,0.00870809,0.0076130699999999996,0.00870809
0.004874529999999999,0.0101951,0.00758606,0.0101951
0.00490739,0.0118953,0.0075591899999999995,0.0118953
0.00494074,0.0138348,0.00753235,0.0138348
0.0049746899999999995,0.0160429,0.0075054200000000005,0.0160428
0.005009319999999999,0.0185524,0.00747827,0.0185522
0.0050447700000000005,0.0214,0.007450770000000001,0.0213996
0.00508118,0.0246265,0.00742275,0.0246265
0.00511871,0.0282797,0.00739405,0.0282797
0.00515758,0.0324126,0.00736446,0.0324126
0.00519806,0.037086,0.007333729999999999,0.037086
0.0052404700000000005,0.0423699,0.00730156,0.0423699
0.00528524,0.0483457,0.00726758,0.0483457
0.0053329499999999995,0.0551084,0.00723131,0.0551084
0.00538438,0.0627705,0.007192100000000001,0.0627705
0.00544066,0.071467,0.00714903,0.071467
0.00550347,0.0813625,0.0071008,0.0813625
0.00557554,0.0926613,0.007045310000000001,0.0926613
0.00566171,0.105624,0.00697897,0.105624
0.00577197,0.120592,0.0068946599999999995,0.120592
0.0059336400000000004,0.138025,0.00677406,0.138025
0.00637921,0.159304,0.00637921,0.159304
